JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Logistics Coordinator,Administrative,£27000,Manchester,"['Payroll Management', 'Recruitment', 'Office Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Nurse,Administrative,£26000,Bristol,"['Recruitment', 'Communication', 'Employee Relations']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Investment Banking Analyst,Finance and Business,£24000,Newcastle,"['Analytical Skills', 'Risk Assessment', 'Financial Forecasting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Digital Marketing Specialist,Marketing and Creative,£30000,Newcastle,"['Google Analytics', 'Digital Marketing', 'Social Media Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Logistics Coordinator,Administrative,£25000,Birmingham,"['HR Information Systems', 'Office Management', 'Employee Relations']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Civil Engineer,Engineering and Science,£30000,Cambridge,"['CAD Software', 'Product Development', 'Data Analysis']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Investment Banking Analyst,Finance and Business,£28000,Liverpool,"['Risk Assessment', 'Financial Modeling', 'Market Research']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Content Writer,Marketing and Creative,£24000,Birmingham,"['Market Research', 'Google Analytics', 'SEO Optimisation']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Data Analyst,Technology and Data,£21000,Nottingham,"['Data Warehousing', 'Django', 'JavaScript']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Business Analyst,Finance and Business,£28000,Liverpool,"['Market Research', 'Analytical Skills', 'Business Strategy']",Identify business needs and develop solutions to enhance processes and operations.
Engineering Graduate,Engineering and Science,£28000,Sheffield,"['Engineering Design', 'Problem Solving', 'Research Methodology']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Customer Service Manager,Administrative,£27000,Bristol,"['Performance Appraisal Systems', 'Leadership', 'Onboarding']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Pharmaceutical Sales Representative,Engineering and Science,£23000,Newcastle,"['Regulatory Compliance', 'CAD Software', 'Product Development']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Financial Analyst,Finance and Business,£27000,Liverpool,"['Market Research', 'Business Strategy', 'Project Management']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Electrical Engineer,Engineering and Science,£26000,Manchester,"['Research Methodology', 'Lab Techniques', 'Statistical Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Pharmaceutical Sales Representative,Engineering and Science,£21000,Newcastle,"['Problem Solving', 'Data Analysis', 'Simulation Software']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Graphic Designer,Marketing and Creative,£35000,London,"['Google Analytics', 'Market Research', 'Brand Strategy']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Human Resources Assistant,Administrative,£32000,Cambridge,"['Recruitment', 'Leadership', 'Compliance Management']","Support HR functions including recruitment, employee relations, and record-keeping."
Risk Analyst,Finance and Business,£29000,Bristol,"['Financial Analysis', 'Market Research', 'Business Strategy']",You must be able to identify and assess potential risks to the organisation.
Health and Safety Advisor,Engineering and Science,£25000,London,"['Simulation Software', 'Engineering Design', 'Technical Writing']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Mechanical Engineer,Engineering and Science,£24000,Birmingham,"['CAD Software', 'Engineering Design', 'Technical Writing']","Design machinery and equipment, and troubleshoot engineering issues."
IT Support Specialist,Technology and Data,£27000,Bristol,"['SQL', 'APIs', 'Data Analysis']",You will have to provide technical support and troubleshooting for hardware and software issues.
Logistics Coordinator,Administrative,£34000,Manchester,"['Leadership', 'Training and Development', 'Conflict Resolution']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Graphic Designer,Marketing and Creative,£25000,Bristol,"['Content Creation', 'Google Analytics', 'Graphic Design']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Audit Associate,Finance and Business,£26000,Leeds,"['Bookkeeping', 'Business Strategy', 'Budgeting']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Digital Marketing Specialist,Marketing and Creative,£32000,Bristol,"['Google Analytics', 'SEO Optimisation', 'Analytics']","Implement digital marketing strategies, including SEO, PPC, and social media."
Digital Marketing Specialist,Marketing and Creative,£34000,Leeds,"['Brand Strategy', 'Market Research', 'Digital Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Engineering Graduate,Engineering and Science,£29000,Nottingham,"['Prototyping', 'Problem Solving', 'Mechanical Design']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Marketing Executive,Marketing and Creative,£29000,Liverpool,"['Adobe Creative Suite', 'User Research', 'Email Marketing']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
