JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Event Coordinator,Marketing and Creative,£33000,Birmingham,"['SEO Optimisation', 'Graphic Design', 'Digital Marketing']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Marketing Executive,Marketing and Creative,£27000,London,"['Graphic Design', 'Brand Strategy', 'Digital Marketing']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Social Media Manager,Marketing and Creative,£31000,Liverpool,"['Content Management Systems', 'Brand Strategy', 'Social Media Marketing']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Engineering Graduate,Engineering and Science,£24000,Sheffield,"['Project Management Software', 'Mechanical Design', 'Lab Techniques']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Health and Safety Advisor,Engineering and Science,£32000,Bristol,"['Engineering Design', 'Finite Element Analysis', 'Research Methodology']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Teacher,Administrative,£33000,Bristol,"['Communication', 'Office Management', 'Payroll Management']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Investment Banking Analyst,Finance and Business,£22000,Nottingham,"['Budgeting', 'Financial Forecasting', 'Analytical Skills']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Event Coordinator,Marketing and Creative,£25000,Nottingham,"['Analytics', 'Email Marketing', 'PPC Advertising']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Public Relations Officer,Marketing and Creative,£25000,Nottingham,"['Graphic Design', 'Digital Marketing', 'Campaign Management']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Systems Analyst,Technology and Data,£21000,Bristol,"['Problem Solving', 'JavaScript', 'Machine Learning']",Evaluate and improve computer systems to enhance efficiency.
Event Coordinator,Marketing and Creative,£34000,Nottingham,"['PPC Advertising', 'Campaign Management', 'Adobe Creative Suite']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Risk Analyst,Finance and Business,£25000,Leeds,"['Budgeting', 'Market Research', 'Quantitative Analysis']",You must be able to identify and assess potential risks to the organisation.
Web Developer,Technology and Data,£26000,Leeds,"['Data Visualisation', 'Data Analysis', 'Django']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Business Development Executive,Finance and Business,£21000,Nottingham,"['Excel', 'Financial Analysis', 'Market Research']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Software Developer,Technology and Data,£21000,Sheffield,"['JavaScript', 'Machine Learning', 'ETL']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Operations Manager,Finance and Business,£28000,Birmingham,"['Excel', 'Regulatory Compliance', 'Risk Assessment']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Public Relations Officer,Marketing and Creative,£26000,Newcastle,"['Content Management Systems', 'SEO Optimisation', 'Adobe Creative Suite']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Mechanical Engineer,Engineering and Science,£32000,Leeds,"['Problem Solving', 'Research Methodology', 'Lab Techniques']","Design machinery and equipment, and troubleshoot engineering issues."
Nurse,Administrative,£28000,Sheffield,"['Communication', 'Client Management', 'Conflict Resolution']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Content Writer,Marketing and Creative,£34000,Leeds,"['Google Analytics', 'Social Media Marketing', 'SEO Optimisation']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Teacher,Administrative,£25000,Manchester,"['Employee Relations', 'Training and Development', 'Leadership']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Investment Banking Analyst,Finance and Business,£20000,Liverpool,"['Bookkeeping', 'Excel', 'Market Research']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Recruitment Consultant,Administrative,£31000,Manchester,"['Conflict Resolution', 'Recruitment', 'Employee Relations']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Public Relations Officer,Marketing and Creative,£34000,London,"['Brand Strategy', 'Analytics', 'Content Creation']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Software Developer,Technology and Data,£24000,Manchester,"['Docker', 'APIs', 'Big Data Technologies']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Logistics Coordinator,Administrative,£22000,Leeds,"['Communication', 'Leadership', 'Training and Development']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
IT Support Specialist,Technology and Data,£21000,Birmingham,"['Problem Solving', 'Data Analysis', 'Data Visualisation']",You will have to provide technical support and troubleshooting for hardware and software issues.
Mechanical Engineer,Engineering and Science,£30000,Manchester,"['Project Management Software', 'Lab Techniques', 'Product Development']","Design machinery and equipment, and troubleshoot engineering issues."
Data Analyst,Technology and Data,£24000,Newcastle,"['Docker', 'Django', 'Problem Solving']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
